,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MCD,MCD,MCD,MCD,MCD,MCD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.51877975463867,146118800,126.19999694824219,126.29000091552734,124.73999786376953,126.18000030517578,121.02244567871094,23603800,198.80999755859375,199.42999267578125,198.10000610351562,198.97000122070312,179.4344024658203,3560400
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.351646423339844,94858800,126.91000366210938,127.41999816894531,125.97000122070312,126.23999786376953,121.07998657226562,14123400,199.8699951171875,199.89999389648438,197.3300018310547,197.77000427246094,178.3522491455078,2105800
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.17239761352539,111792800,126.9800033569336,128.0,126.05000305175781,126.16000366210938,121.00328063964844,23128400,198.27999877929688,199.3800048828125,196.3800048828125,196.6699981689453,177.36021423339844,3675100
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.96650314331055,113924800,125.37999725341797,125.38999938964844,124.04000091552734,124.94000244140625,119.83313751220703,22763100,195.85000610351562,196.6999969482422,194.85000610351562,196.02000427246094,176.77407836914062,2925100
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.18935012817383,84873600,125.26000213623047,125.76000213623047,124.77999877929688,125.7300033569336,120.59085083007812,16829600,196.00999450683594,199.4199981689453,195.77999877929688,199.24000549316406,179.67788696289062,2685000
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.40695571899414,108174400,124.2300033569336,124.62000274658203,123.31999969482422,123.68000030517578,118.62464904785156,26646800,197.41000366210938,200.02999877929688,197.25,198.27000427246094,179.8502655029297,3669100
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.97821044921875,161584400,123.8499984741211,124.37000274658203,119.01000213623047,119.83999633789062,114.94158172607422,37983600,198.36000061035156,199.10000610351562,197.32000732421875,198.77999877929688,180.3128662109375,3211800
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.51393508911133,123872000,121.27999877929688,123.27999877929688,120.6500015258789,123.16000366210938,118.12588500976562,29382600,199.0,200.3000030517578,198.7899932861328,199.6300048828125,181.08389282226562,3829900
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.21640396118164,119093600,124.94999694824219,125.87000274658203,124.20999908447266,125.83000183105469,120.68675994873047,24926100,200.0800018310547,200.55999755859375,199.25,200.1300048828125,181.53741455078125,4294600
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.865570068359375,90105200,126.44000244140625,127.97000122070312,125.5999984741211,127.81999969482422,122.59542083740234,21459000,200.1199951171875,203.3800048828125,200.02999877929688,203.0500030517578,184.18614196777344,4657600
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,46.059757232666016,122737600,129.19000244140625,132.25,128.25999450683594,131.39999389648438,126.02908325195312,33885600,203.5,206.38999938964844,203.5,205.47999572753906,186.39041137695312,4345000
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.648372650146484,104883600,132.39999389648438,134.0800018310547,132.0,132.60000610351562,127.18002319335938,26477100,206.10000610351562,206.10000610351562,199.74000549316406,201.3000030517578,182.59873962402344,4647500
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.188533782958984,107731600,133.8800048828125,134.24000549316406,131.27999877929688,132.10000610351562,126.70050048828125,23913700,202.3000030517578,203.64999389648438,201.38999938964844,203.25999450683594,184.37669372558594,2991400
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,47.03836441040039,73012800,131.39999389648438,131.97000122070312,130.7100067138672,131.49000549316406,126.11541748046875,17092500,204.49000549316406,205.49000549316406,203.6999969482422,204.92999267578125,185.89149475097656,2874000
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,47.02866744995117,86698400,131.97999572753906,133.0,131.55999755859375,132.32000732421875,126.91146850585938,17200800,205.1999969482422,205.39999389648438,203.66000366210938,204.49000549316406,185.49240112304688,2277800
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.687129974365234,75046000,132.25999450683594,133.7899932861328,131.63999938964844,132.4499969482422,127.0361557006836,17821700,204.0,205.80999755859375,203.77999877929688,205.2899932861328,186.2180633544922,2715800
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.965694427490234,58676400,132.6300048828125,133.72999572753906,132.52999877929688,132.85000610351562,127.41981506347656,14517800,205.75,205.75,203.08999633789062,203.80999755859375,184.87557983398438,2694400
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.07025909423828,106204000,134.19000244140625,135.24000549316406,133.57000732421875,135.16000366210938,129.63540649414062,25934500,205.0,205.39999389648438,203.9199981689453,204.50999450683594,185.5105438232422,2470900
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.92976379394531,84496800,135.0,135.92999267578125,133.80999755859375,135.69000244140625,130.14373779296875,23744400,204.6199951171875,205.0,202.61000061035156,204.5500030517578,185.54681396484375,2328400
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.314903259277344,86056000,137.4499969482422,137.66000366210938,135.72000122070312,136.9499969482422,131.35220336914062,33042600,205.0,205.38999938964844,204.10000610351562,205.1199951171875,186.06385803222656,2162200
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.15019226074219,191202400,136.5800018310547,137.72999572753906,136.4600067138672,136.97000122070312,131.3714141845703,36727900,205.5800018310547,205.94000244140625,203.97999572753906,204.25999450683594,185.2837371826172,4267400
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.10174560546875,72881600,137.0,138.39999389648438,137.0,137.77999877929688,132.14830017089844,20628800,204.75,205.25,203.6300048828125,203.9199981689453,184.97535705566406,2486800
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.37263870239258,84281200,137.25,137.58999633789062,132.72999572753906,133.42999267578125,127.97610473632812,33327400,204.8000030517578,206.38999938964844,204.72000122070312,205.7100067138672,186.59906005859375,3020900
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.39727020263672,104270000,134.35000610351562,135.74000549316406,133.60000610351562,133.92999267578125,128.45567321777344,23657700,205.49000549316406,205.6699981689453,204.00999450683594,204.5500030517578,185.54681396484375,2576000
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.38273239135742,83598800,134.13999938964844,134.7100067138672,133.50999450683594,134.14999389648438,128.66665649414062,16557500,204.6699981689453,206.35000610351562,204.1999969482422,206.27000427246094,187.10704040527344,2253500
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.941871643066406,124442400,134.57000732421875,134.60000610351562,133.16000366210938,133.9600067138672,128.4844512939453,30043000,206.89999389648438,207.99000549316406,206.32000732421875,207.66000366210938,188.36793518066406,3658200
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.821163177490234,109012000,136.6300048828125,136.6999969482422,134.97000122070312,135.67999267578125,130.1341552734375,22613500,208.86000061035156,209.42999267578125,206.19000244140625,206.3000030517578,187.13421630859375,2689500
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.10699462890625,67740800,136.1199951171875,136.58999633789062,135.33999633789062,136.5800018310547,130.99734497070312,15237800,206.75,209.5800018310547,206.32000732421875,209.5800018310547,190.10952758789062,3120000
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.51394271850586,45448000,136.8000030517578,137.74000549316406,136.2899932861328,137.4600067138672,131.84136962890625,13629300,209.82000732421875,212.8699951171875,209.6999969482422,212.80999755859375,193.03944396972656,2306000
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.47032928466797,69062000,135.94000244140625,137.3300018310547,135.72000122070312,137.05999755859375,131.45773315429688,18141100,212.3000030517578,213.00999450683594,210.25,211.24000549316406,191.61532592773438,1876200
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.45055389404297,101354400,136.39999389648438,137.10000610351562,135.3699951171875,136.9600067138672,131.3618621826172,16779700,211.24000549316406,212.52999877929688,211.22999572753906,212.16000366210938,192.44981384277344,1818000
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.74608612060547,82312000,136.0,136.97000122070312,135.8000030517578,136.4600067138672,130.8822479248047,19953100,211.99000549316406,212.69000244140625,211.47000122070312,212.08999633789062,192.38632202148438,1618800
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.228111267089844,71588400,137.1300048828125,138.5800018310547,137.02000427246094,137.85000610351562,132.21542358398438,24204400,212.25,213.4600067138672,211.9499969482422,213.0,193.21177673339844,1842300
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.86960983276367,80767200,138.1999969482422,139.22000122070312,137.8699951171875,138.39999389648438,132.74295043945312,22327900,214.47000122070312,214.8000030517578,211.61000061035156,212.69000244140625,192.9306182861328,1922800
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.24507141113281,70380800,138.85000610351562,139.1300048828125,138.00999450683594,138.89999389648438,133.22250366210938,18936800,212.69000244140625,213.39999389648438,211.27000427246094,212.99000549316406,193.20274353027344,1960100
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.70772171020508,67789600,139.44000244140625,139.5399932861328,138.4600067138672,138.89999389648438,133.22250366210938,16651500,213.6300048828125,214.6999969482422,212.69000244140625,214.2100067138672,194.3093719482422,2408500
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.535736083984375,67467200,138.9600067138672,139.0500030517578,136.52000427246094,137.0800018310547,131.47694396972656,22726100,213.52999877929688,214.89999389648438,212.14999389648438,213.72000122070312,193.86489868164062,2380400
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.25716781616211,56430000,137.6999969482422,137.92999267578125,136.22000122070312,136.27000427246094,130.7000274658203,20211000,213.97999572753906,214.89999389648438,213.36000061035156,213.7100067138672,193.85585021972656,1698400
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.81671905517578,74162400,135.5500030517578,136.6199951171875,134.6699981689453,136.4199981689453,130.8439178466797,30381800,214.0800018310547,215.9499969482422,213.3300018310547,215.91000366210938,195.85140991210938,2259800
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.07307815551758,83717200,140.22000122070312,140.6699981689453,136.4499969482422,136.6199951171875,131.03570556640625,48992400,215.5800018310547,216.25999450683594,213.8000030517578,213.8699951171875,194.00094604492188,2860500
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.19459915161133,89111600,137.41000366210938,139.19000244140625,137.3300018310547,138.42999267578125,132.77171325683594,25074900,213.7899932861328,215.3300018310547,212.52000427246094,215.0,195.0259552001953,2580000
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.587005615234375,73420800,139.75999450683594,139.99000549316406,138.02999877929688,139.2899932861328,133.59658813476562,18034600,215.74000549316406,216.25,212.63999938964844,214.30999755859375,194.4000701904297,2503600
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.54582977294922,59966400,138.89999389648438,140.74000549316406,138.85000610351562,140.72000122070312,134.96815490722656,20738300,213.83999633789062,214.9499969482422,212.27000427246094,212.77999877929688,193.01223754882812,2971600
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.146148681640625,55638400,140.42999267578125,140.61000061035156,139.32000732421875,140.19000244140625,134.4597930908203,18356900,212.36000061035156,214.60000610351562,212.30999755859375,214.44000244140625,194.5180206298828,3789000
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.320552825927734,70475600,140.3699951171875,141.67999267578125,140.3000030517578,141.33999633789062,135.5627899169922,19037600,217.9499969482422,218.9600067138672,214.49000549316406,215.5800018310547,195.55210876464844,5029300
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.79048156738281,86693600,141.5,141.50999450683594,139.3699951171875,141.02999877929688,135.26547241210938,16605900,216.0,217.4199981689453,214.3000030517578,214.97999572753906,195.00782775878906,4278600
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.57247543334961,135742800,140.13999938964844,141.22000122070312,139.8000030517578,140.35000610351562,134.6132354736328,16846500,214.2899932861328,215.2100067138672,211.5800018310547,212.33999633789062,192.61309814453125,2808500
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.6043701171875,277125600,140.3300018310547,140.49000549316406,135.0800018310547,136.27000427246094,130.7000274658203,38598800,212.0800018310547,212.7100067138672,209.3699951171875,210.72000122070312,191.1436004638672,4048800
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.487693786621094,216071600,137.0,140.94000244140625,136.92999267578125,138.05999755859375,132.41683959960938,40557500,211.17999267578125,213.1300048828125,210.11000061035156,211.25,191.62435913085938,3231800
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.419464111328125,163448400,138.08999633789062,138.32000732421875,135.25999450683594,136.89999389648438,131.30426025390625,30791600,211.3000030517578,215.08999633789062,210.88999938964844,214.47999572753906,194.5542755126953,3517800
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.83246612548828,209572000,133.3000030517578,133.92999267578125,130.77999877929688,132.2100067138672,126.80595397949219,42749600,213.63999938964844,214.61000061035156,209.42999267578125,210.4499969482422,190.89869689941406,3685600
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.71902084350586,143299200,133.8000030517578,135.67999267578125,133.2100067138672,134.69000244140625,129.18460083007812,32696700,210.5,214.5500030517578,209.8800048828125,214.0800018310547,194.19149780273438,2970300
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.21318435668945,133457600,133.7899932861328,135.64999389648438,131.8300018310547,135.27999877929688,129.75047302246094,33414500,213.25999450683594,217.55999755859375,211.33999633789062,216.8300018310547,196.68597412109375,3767200
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.276554107666016,108038000,136.60000610351562,138.99000549316406,135.92999267578125,138.88999938964844,133.21298217773438,27496500,217.30999755859375,219.74000549316406,216.1699981689453,218.00999450683594,197.75634765625,3724300
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.87049865722656,98478800,138.61000061035156,139.3800048828125,136.4600067138672,137.7100067138672,132.08119201660156,23466700,218.0800018310547,221.92999267578125,218.0800018310547,221.14999389648438,200.6046142578125,3784000
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.746482849121094,89927600,137.07000732421875,137.86000061035156,135.24000549316406,135.7899932861328,130.23965454101562,20484300,220.44000244140625,220.64999389648438,216.3699951171875,217.16000366210938,196.98533630371094,2338200
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.810821533203125,188874000,136.0500030517578,138.8000030517578,135.0,138.60000610351562,132.93479919433594,25154600,220.0,220.22000122070312,218.0399932861328,219.72999572753906,199.31654357910156,2913300
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.298439025878906,146189600,136.36000061035156,136.9199981689453,133.6699981689453,133.97999572753906,128.93154907226562,32527300,218.9499969482422,219.74000549316406,216.3800048828125,216.47999572753906,196.3684844970703,3233700
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,49.0528564453125,108909600,134.38999938964844,134.5800018310547,132.25,133.67999267578125,128.64285278320312,28074400,216.0,218.47999572753906,215.6699981689453,218.27000427246094,197.99217224121094,2774100
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.21024703979492,110481600,134.8800048828125,136.4600067138672,134.72000122070312,136.1300048828125,131.00054931640625,24449100,219.17999267578125,219.82000732421875,217.3000030517578,218.47000122070312,198.1736297607422,2475900
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.1463737487793,97654400,137.85000610351562,138.5500030517578,136.88999938964844,138.41000366210938,133.194580078125,24355700,219.99000549316406,220.2100067138672,217.11000061035156,218.77999877929688,198.45480346679688,2721100
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.14879608154297,107537200,138.2100067138672,138.7100067138672,137.24000549316406,137.25999450683594,132.0879364013672,21170800,218.86000061035156,219.9199981689453,218.35000610351562,218.47000122070312,198.1736297607422,2333800
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.70317840576172,86141600,138.5500030517578,139.49000549316406,138.0,138.7899932861328,133.56027221679688,14970300,219.89999389648438,220.7899932861328,218.72999572753906,220.7100067138672,200.20547485351562,2053200
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.6594123840332,89014800,138.66000366210938,139.1999969482422,136.2899932861328,137.77999877929688,132.58834838867188,18697000,220.5399932861328,220.88999938964844,217.8800048828125,219.49000549316406,199.0988311767578,2550600
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.27169418334961,187272000,137.19000244140625,138.35000610351562,132.8000030517578,133.38999938964844,128.36375427246094,38508600,219.1699981689453,219.47000122070312,213.88999938964844,214.66000366210938,194.7175750732422,3662300
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.20781326293945,104174400,134.99000549316406,135.55999755859375,133.89999389648438,135.4499969482422,130.3461151123047,20312600,216.0800018310547,217.17999267578125,214.2100067138672,216.91000366210938,196.758544921875,2553100
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.641265869140625,103493200,136.38999938964844,136.72000122070312,134.66000366210938,135.74000549316406,130.6251983642578,23102100,217.5800018310547,217.89999389648438,216.0500030517578,216.0500030517578,195.97842407226562,2070000
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.974388122558594,63755200,134.8800048828125,135.75999450683594,133.5500030517578,135.55999755859375,130.4519805908203,17393300,216.6199951171875,218.2100067138672,215.39999389648438,218.07000732421875,197.81077575683594,2146100
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.82054901123047,83962000,137.25,138.44000244140625,136.91000366210938,138.1199951171875,132.91554260253906,20168700,219.8300018310547,221.02000427246094,218.3699951171875,220.5399932861328,200.05130004882812,2729800
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.75489807128906,84573600,139.14999389648438,139.17999267578125,136.27000427246094,137.86000061035156,132.66531372070312,23940100,219.8000030517578,220.0,216.94000244140625,217.97000122070312,198.76553344726562,2733700
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,50.015724182128906,80092000,136.61000061035156,137.1999969482422,135.6999969482422,136.0399932861328,130.91390991210938,18869300,217.92999267578125,218.6699981689453,216.27999877929688,217.1300048828125,197.9995574951172,3183100
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.86431884765625,76752400,137.3000030517578,137.69000244140625,136.47999572753906,137.6300048828125,132.44398498535156,17995900,217.5,219.25999450683594,216.5,218.5,199.2488250732422,2252200
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.858787536621094,95654800,139.11000061035156,140.3800048828125,138.75999450683594,140.0500030517578,134.7728271484375,26101800,220.2100067138672,220.3300018310547,218.39999389648438,219.49000549316406,200.151611328125,2752100
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.85393142700195,77449200,140.02999877929688,140.17999267578125,138.1999969482422,139.10000610351562,133.85865783691406,20824500,219.80999755859375,220.83999633789062,219.4499969482422,220.02999877929688,200.64402770996094,1976500
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,52.0751953125,109237600,139.58999633789062,139.75,136.4600067138672,137.52000427246094,132.3381805419922,25773900,220.5,220.5,217.16000366210938,217.25999450683594,198.1180877685547,2569600
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.69036102294922,127111600,136.8000030517578,136.88999938964844,134.50999450683594,136.0800018310547,130.95240783691406,28903400,215.42999267578125,215.42999267578125,208.27999877929688,209.67999267578125,191.2059326171875,6407600
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.365657806396484,177158400,135.91000366210938,136.27000427246094,135.08999633789062,136.1199951171875,130.99085998535156,24726100,209.69000244140625,211.5500030517578,208.5399932861328,210.1999969482422,191.68011474609375,3393300
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.24407958984375,128906800,137.85000610351562,138.4199981689453,136.8699951171875,137.52000427246094,132.3381805419922,27010000,211.89999389648438,214.02999877929688,211.3000030517578,212.14999389648438,193.45831298828125,3439100
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.18882369995117,159053200,137.77999877929688,138.05999755859375,136.57000732421875,137.32000732421875,132.1456756591797,23363100,212.5,212.77999877929688,208.9499969482422,209.80999755859375,191.32449340820312,3791800
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.468441009521484,84632400,135.8300018310547,136.6999969482422,135.66000366210938,136.3300018310547,131.19300842285156,16731400,209.3000030517578,209.86000061035156,207.3300018310547,207.39999389648438,189.12681579589844,3437700
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.662960052490234,73274800,136.9600067138672,137.52000427246094,136.42999267578125,137.38999938964844,132.21304321289062,17814200,208.0,210.83999633789062,207.49000549316406,209.85000610351562,191.36094665527344,3667900
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.166290283203125,101360000,137.36000061035156,138.6699981689453,136.52999877929688,138.52000427246094,133.30047607421875,23982100,210.64999389648438,210.8800048828125,208.2899932861328,210.42999267578125,191.88986206054688,2534800
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.72617721557617,88242400,140.3000030517578,142.3699951171875,140.07000732421875,141.07000732421875,135.75437927246094,35772100,210.3800048828125,211.8300018310547,209.8699951171875,210.52000427246094,191.971923828125,2552000
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.9408073425293,221652400,141.00999450683594,141.64999389648438,138.25,139.44000244140625,134.18582153320312,39167300,210.33999633789062,211.77999877929688,209.3699951171875,209.38999938964844,190.94149780273438,5979300
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.18152618408203,76662000,139.22999572753906,139.6300048828125,138.44000244140625,139.13999938964844,133.89710998535156,17139300,209.05999755859375,212.47000122070312,209.05999755859375,211.5399932861328,192.9020538330078,2812100
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.92864990234375,124763200,140.36000061035156,140.69000244140625,136.8800048828125,137.3800048828125,132.20343017578125,29773200,212.5,213.52000427246094,211.5500030517578,212.02000427246094,193.3397674560547,3049800
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.74319839477539,87613600,137.5,139.9600067138672,136.02999877929688,139.36000061035156,134.10882568359375,21382000,212.02000427246094,213.14999389648438,211.0,212.6300048828125,193.89602661132812,2414500
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.46601104736328,75334000,139.44000244140625,140.17999267578125,138.44000244140625,139.5399932861328,134.2820281982422,17456600,214.22000122070312,215.6699981689453,212.47999572753906,212.60000610351562,193.86865234375,3053100
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.20583724975586,101408000,140.14999389648438,140.36000061035156,136.64999389648438,137.72999572753906,132.5402069091797,22477700,213.05999755859375,213.6300048828125,212.2899932861328,213.16000366210938,194.37933349609375,2333200
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.45806121826172,103909600,138.0500030517578,139.22000122070312,137.77999877929688,139.02999877929688,133.79124450683594,17280900,213.16000366210938,215.36000061035156,212.80999755859375,214.7100067138672,195.7927703857422,2488000
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.60881042480469,139223200,139.66000366210938,140.25,137.0,137.07000732421875,131.9051513671875,21466600,211.1300048828125,211.6999969482422,208.4600067138672,209.02000427246094,190.60409545898438,4811900
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.23988342285156,138449200,136.25,136.3699951171875,133.5800018310547,134.64999389648438,129.57632446289062,30521700,207.92999267578125,208.47999572753906,205.58999633789062,206.27000427246094,188.09637451171875,4171400
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.69214630126953,114426000,134.9499969482422,136.75,133.22000122070312,136.27999877929688,131.14488220214844,24132900,206.82000732421875,210.02999877929688,206.3300018310547,210.02999877929688,191.52511596679688,3499900
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.197227478027344,138478800,136.75,138.25,136.4199981689453,138.1199951171875,132.91554260253906,22897700,210.8300018310547,211.7100067138672,210.0399932861328,211.69000244140625,193.03883361816406,2220300
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.20938491821289,122306000,137.13999938964844,138.17999267578125,137.02000427246094,137.1199951171875,131.9532012939453,15303700,211.10000610351562,212.8699951171875,211.10000610351562,211.9199981689453,193.24859619140625,3057000
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.56260681152344,111820000,137.0800018310547,137.75999450683594,135.6199951171875,135.6699981689453,130.55787658691406,25550500,210.97999572753906,213.13999938964844,209.97000122070312,211.11000061035156,192.50991821289062,2555900
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.20208740234375,74770400,137.4600067138672,138.6999969482422,136.97000122070312,138.24000549316406,133.03102111816406,19749900,211.6999969482422,213.47000122070312,211.6199951171875,212.8300018310547,194.07843017578125,1745900
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.94613265991211,113013600,138.49000549316406,139.6699981689453,138.25,139.10000610351562,133.85865783691406,17654600,211.75999450683594,213.1300048828125,211.5,211.75999450683594,193.10267639160156,1853100
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.4342041015625,166795600,140.1199951171875,141.02999877929688,139.5,139.67999267578125,134.416748046875,25446000,213.02999877929688,213.27000427246094,208.6699981689453,209.02000427246094,190.60409545898438,3945700
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.35152053833008,96427600,139.69000244140625,140.2899932861328,139.52000427246094,139.5500030517578,134.2916717529297,13304300,208.0,210.02000427246094,207.7899932861328,208.3800048828125,190.02049255371094,3088000
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.21780014038086,87360000,140.05999755859375,141.7899932861328,139.80999755859375,141.57000732421875,136.2355194091797,19695700,209.55999755859375,209.72000122070312,206.52000427246094,207.22000122070312,188.962646484375,3766800
